Arithmetic Intensity,Total Flops,Time (s),Cycles,Label
51.22563026,4743419.549,15.60607595,37206720.34,KalmanGain
55.06023465,4897093.196,21.00486076,51954558.57,KalmanUpdate
52.88317995,4912097.171,24.534175,58765528.06,MultHelixPropEndcap
22.72322121,2466467.463,9.1665,24662840.83,main
2.081343604,311293.5129,2088.838,7112130006,prepareHits
1.851197179,304423.6553,295.004,995641261,prepareTracks
60.62317448,5096370.016,26.403175,63915205.38,propagateToZ
