Arithmetic Intensity,Total Flops,Time (s),Cycles,Label
0.8688604703,276321.4365,140.009,494971118,prepareTracks GCC
2.990275248,377682.1251,237.026675,682152340.5,propagateToZ GCC
1.851197179,304423.6553,295.004,995641261,prepareTracks ICC
60.62317448,5096370.016,26.403175,63915205.38,propagateToZ ICC
